ASIN,内容,_text,_score,_group,_id,sentiment,sentiment_conf,cluster_id
特产,潮州人气最旺的商业街啦。虽然说现在的牌坊大部分是重建的，不过韵味仍在，更重要的是，这里有很多潮州的特产小吃，让你眼花缭乱。 古时统治者提倡伦理道德，把城乡间于节义、功德、科第突出成就者，将其‘嘉德懿行’，书贴坊上旌表，称为‘表闾’，故牌坊也具纪念作用。到明时改用石砌，加叠层楼，饰以花纹，二柱一门或四柱三门，唯嘉靖时建多柱多门长牌坊”。 清末民初，具有南洋建筑风格的骑楼建筑引入广东，在此期间，太平路、东门街也渐次改造成骑楼式商 业街，并与明、清石牌坊共存，形成了国内独特的，具有浓郁地方特色的历史文化街区。 1951年，当时尚存的19座石牌坊因阻碍交通、废坠伤人而被悉数拆除。所幸拆除前均留下照片并对坊刻文字作了实录。拆除后部分构件由有关单位予以收藏，余散失各处，后陆续有部分构件得到回收。 2006年，潮州市启动牌坊街修复工程。工程将修复古牌坊22座（其中太平路20座，东门街2座），整修沿街历史建筑，同时实施沿街古井保护、路面和地下管网改造和公用设施配套。修复后的牌坊街，外接广济门城楼、广济桥、韩文公祠、笔架山潮州窑遗址，内连开元寺、己略黄公祠、许驸马府及以甲第巷为代表的古民居群落，形成一个反映潮州历史风貌、人文环境和经济生活的古城文化旅游中心区。,潮州人气最旺的商业街啦。虽然说现在的牌坊大部分是重建的，不过韵味仍在，更重要的是，这里有很多潮州的特产小吃，让你眼花缭乱。 古时统治者提倡伦理道德，把城乡间于节义、功德、科第突出成就者，将其‘嘉德懿行’，书贴坊上旌表，称为‘表闾’，故牌坊也具纪念作用。到明时改用石砌，加叠层楼，饰以花纹，二柱一门或四柱三门，唯嘉靖时建多柱多门长牌坊”。 清末民初，具有南洋建筑风格的骑楼建筑引入广东，在此期间，太平路、东门街也渐次改造成骑楼式商 业街，并与明、清石牌坊共存，形成了国内独特的，具有浓郁地方特色的历史文化街区。 1951年，当时尚存的19座石牌坊因阻碍交通、废坠伤人而被悉数拆除。所幸拆除前均留下照片并对坊刻文字作了实录。拆除后部分构件由有关单位予以收藏，余散失各处，后陆续有部分构件得到回收。 2006年，潮州市启动牌坊街修复工程。工程将修复古牌坊22座（其中太平路20座，东门街2座），整修沿街历史建筑，同时实施沿街古井保护、路面和地下管网改造和公用设施配套。修复后的牌坊街，外接广济门城楼、广济桥、韩文公祠、笔架山潮州窑遗址，内连开元寺、己略黄公祠、许驸马府及以甲第巷为代表的古民居群落，形成一个反映潮州历史风貌、人文环境和经济生活的古城文化旅游中心区。,,特产,1894,positive,0.9997695088386536,12
古城,是步行街，当地特色小吃，小商品很多，还有些民居可以进去参观。,是步行街，当地特色小吃，小商品很多，还有些民居可以进去参观。,,古城,1895,positive,0.9953610301017761,1
古城,大部分都是后来翻新的，就在开元寺旁边，基本都是卖商品的，可以逛逛，也挺多小吃的。,大部分都是后来翻新的，就在开元寺旁边，基本都是卖商品的，可以逛逛，也挺多小吃的。,,古城,1896,positive,0.9760196805000305,3
美食,牌坊街的话，就是潮州古城的一条老街，里面有当地的老建筑，美食，工艺品什么的，与其他景点，如广济桥、西马路、开元寺什么的都隔得很近，挺好的去处,牌坊街的话，就是潮州古城的一条老街，里面有当地的老建筑，美食，工艺品什么的，与其他景点，如广济桥、西马路、开元寺什么的都隔得很近，挺好的去处,,美食,1897,positive,0.9978255033493042,4
牌坊街,牌坊街是个半封闭式状态，只可步行或骑单车，但也有少量摩托车。,牌坊街是个半封闭式状态，只可步行或骑单车，但也有少量摩托车。,,牌坊街,1898,positive,0.9187263250350952,14
美食,一条有名的古街，里面藏了不少老字号的美食店，吃货要慢慢找。,一条有名的古街，里面藏了不少老字号的美食店，吃货要慢慢找。,,美食,1899,positive,0.9838966131210327,3
古城,那里的商店感觉都不是百年老店。到处进入小巷还是蛮有趣味的,那里的商店感觉都不是百年老店。到处进入小巷还是蛮有趣味的,,古城,1900,positive,0.7241847515106201,3
美食,很有当地特色的一个地方，两边有各式各样的美食，是个好地方,很有当地特色的一个地方，两边有各式各样的美食，是个好地方,,美食,1901,positive,0.9924977421760559,1
古城,已经来第二次了，一切都值得再来第三次,已经来第二次了，一切都值得再来第三次,,古城,1902,positive,0.9972973465919495,5
古城,现在变成小吃一条街了～牛肉丸，炒粿条，蚝烙，……流口水,现在变成小吃一条街了～牛肉丸，炒粿条，蚝烙，……流口水,,古城,1903,negative,0.7494040131568909,13
文化,很有文化的一条街道。漂亮，很喜欢。交通便利。下次还来。,很有文化的一条街道。漂亮，很喜欢。交通便利。下次还来。,,文化,1904,positive,0.9932636022567749,7
牌坊街,牌坊街周边这些商户，不买东西，如果在门口停个车的话，态度极差，都是这样的。关键周边还没什么停车场。服务不到位，个人素养很差，不值得来,牌坊街周边这些商户，不买东西，如果在门口停个车的话，态度极差，都是这样的。关键周边还没什么停车场。服务不到位，个人素养很差，不值得来,,牌坊街,1905,negative,0.9991590976715088,3
古城,来潮州玩必来的地方，很多传统习俗在这里可以领略一番。,来潮州玩必来的地方，很多传统习俗在这里可以领略一番。,,古城,1906,positive,0.9633631706237793,2
牌坊街,牌坊街是个时代的缩影，政府拍脑袋决策，设施不完善等等，没有旧牌坊的味道，不过潮州人很好很热情,牌坊街是个时代的缩影，政府拍脑袋决策，设施不完善等等，没有旧牌坊的味道，不过潮州人很好很热情,,牌坊街,1907,negative,0.5630106925964355,4
古城,本以为步行街东西比较贵，一对比才发现那里性价比很高,本以为步行街东西比较贵，一对比才发现那里性价比很高,,古城,1908,positive,0.9989582300186157,3
牌坊街,潮州牌坊街很有特色，小吃也多，可以去享受享受一下。,潮州牌坊街很有特色，小吃也多，可以去享受享受一下。,,牌坊街,1909,positive,0.9944882988929749,1
古城,是明末清初从国外引进的一些建筑群，建筑非常有特点。,是明末清初从国外引进的一些建筑群，建筑非常有特点。,,古城,1910,positive,0.9383269548416138,12
古城,很多南方的古城、古镇甚至古村都保留有大量的牌坊,很多南方的古城、古镇甚至古村都保留有大量的牌坊,,古城,1911,positive,0.9819677472114563,9
文化,古色古香，既有文化特色，又有商业气息，有特点。,古色古香，既有文化特色，又有商业气息，有特点。,,文化,1912,positive,0.8633003234863281,1
古城,值的一去的古街道，很多特色小吃，建筑很有特色,值的一去的古街道，很多特色小吃，建筑很有特色,,古城,1913,positive,0.9457536339759827,1
古城,陪伴节规模不小，可惜，绝大多数都是，新建的。,陪伴节规模不小，可惜，绝大多数都是，新建的。,,古城,1914,negative,0.6523808836936951,5
古城,随便逛逛还可以。旅游景点，都太商业化了。还是喜欢潮州的木偶戏，正巧晚上遇到了表演。,随便逛逛还可以。旅游景点，都太商业化了。还是喜欢潮州的木偶戏，正巧晚上遇到了表演。,,古城,1915,negative,0.6500242948532104,19
古城,有数十座石头牌坊，可惜大多是最近二十年建的,有数十座石头牌坊，可惜大多是最近二十年建的,,古城,1916,positive,0.6857749819755554,12
古城,有特色，值得一去，就是卖东西的店太雷同了,有特色，值得一去，就是卖东西的店太雷同了,,古城,1917,negative,0.6430203318595886,3
牌坊街,有特色的牌坊街，特别是晚上灯光下更有趣。,有特色的牌坊街，特别是晚上灯光下更有趣。,,牌坊街,1918,positive,0.9944897890090942,8
古城,免费景点的，没有门票的，周围有好多小吃店，不过都不大，体现潮州人精巧的风格，路程不长，需要停车的话最好在开元寺停车场就好,免费景点的，没有门票的，周围有好多小吃店，不过都不大，体现潮州人精巧的风格，路程不长，需要停车的话最好在开元寺停车场就好,,古城,1919,positive,0.9984104633331299,3
古城,这里真的非常不错，值得推荐给大家看看吧，,这里真的非常不错，值得推荐给大家看看吧，,,古城,1920,positive,0.6319757699966431,17
古城,都是必须一到的景点吧，还行，没有很惊讶,都是必须一到的景点吧，还行，没有很惊讶,,古城,1921,positive,0.9778057336807251,17
古城,很值得去游玩的地方，来潮州玩必去之地，,很值得去游玩的地方，来潮州玩必去之地，,,古城,1922,positive,0.9910736680030823,17
古城,很具特色，古香古色，各种小吃，值得去。,很具特色，古香古色，各种小吃，值得去。,,古城,1923,positive,0.9801324009895325,1
古城,人气越来越好，环境不错，就是摩托车太多,人气越来越好，环境不错，就是摩托车太多,,古城,1924,positive,0.9946224689483643,14
古城,潮州必游景点之一，很不错有历史底蕴，,潮州必游景点之一，很不错有历史底蕴，,,古城,1925,positive,0.9907812476158142,2
古城,有很多特色的小吃，最喜欢吃那的春卷了,有很多特色的小吃，最喜欢吃那的春卷了,,古城,1926,positive,0.9692809581756592,13
古城,不错的历史商业街，既可以玩又有的吃。,不错的历史商业街，既可以玩又有的吃。,,古城,1927,positive,0.9868531227111816,1
古城,一条布满潮汕特色小吃的商业步行街。,一条布满潮汕特色小吃的商业步行街。,,古城,1928,positive,0.9950599074363708,1
美食,第一站就来到牌坊街，从东走到西，一共22个牌坊。漫步在这条街，印象最深的就是吃吃吃，那儿有个阿彬牛肉火锅店不错。,第一站就来到牌坊街，从东走到西，一共22个牌坊。漫步在这条街，印象最深的就是吃吃吃，那儿有个阿彬牛肉火锅店不错。,,美食,1929,positive,0.9970365762710571,3
古城,一条两旁布满潮汕小吃的商业街。,一条两旁布满潮汕小吃的商业街。,,古城,1930,positive,0.9783592820167542,1
古城,好多好多好吃的，只恨肚量太小，,好多好多好吃的，只恨肚量太小，,,古城,1931,positive,0.9977067708969116,13
古城,都是潮州标志性景点，历史悠久，,都是潮州标志性景点，历史悠久，,,古城,1932,positive,0.9936001300811768,2
牌坊街,牌坊街，是有他的特色，值得一去,牌坊街，是有他的特色，值得一去,,牌坊街,1933,positive,0.9649973511695862,7
特产,吃吃吃，很多特产特色东西可以吃,吃吃吃，很多特产特色东西可以吃,,特产,1934,positive,0.9974507689476013,13
古城,价格优惠，质量可靠，我很喜欢。,价格优惠，质量可靠，我很喜欢。,,古城,1935,positive,0.9899951219558716,17
古城,休闲活动好去处 走走看看 歇歇看看,休闲活动好去处 走走看看 歇歇看看,,古城,1936,positive,0.986078143119812,17
古城,夜幕之下，大美潮州。夜幕下的广济桥，灯火璀璨，亭阁交辉，宛如一道金色的琉璃横跨韩江，成为凤城最靓丽风景之一。,夜幕之下，大美潮州。夜幕下的广济桥，灯火璀璨，亭阁交辉，宛如一道金色的琉璃横跨韩江，成为凤城最靓丽风景之一。,,古城,1937,positive,0.9987161159515381,8
古城,保留完好，有着旧时期的风格，挺好的。.,保留完好，有着旧时期的风格，挺好的。.,,古城,1938,positive,0.986996054649353,9
古城,离湘子桥很近，可以一并游玩，小吃很多，很有潮汕特色。一个上午就能玩玩～,离湘子桥很近，可以一并游玩，小吃很多，很有潮汕特色。一个上午就能玩玩～,,古城,1939,positive,0.9991275668144226,19
牌坊街,老实说，牌坊街没有太多可看的了，牌坊都是新的，没有历史感。骑楼如果在开平看过了，感觉就没啥吸引力了。从开元寺那开始走到头也就20分钟，左拐到城墙下走到广济门，广济桥。,老实说，牌坊街没有太多可看的了，牌坊都是新的，没有历史感。骑楼如果在开平看过了，感觉就没啥吸引力了。从开元寺那开始走到头也就20分钟，左拐到城墙下走到广济门，广济桥。,,牌坊街,1940,positive,0.8059224486351013,14
古城,也就一条街，历史真看不出什么，都是现代重新建的没意思。街边的商户真势利，不买东西态度180度转变，超虚伪的，骗子也多。。,也就一条街，历史真看不出什么，都是现代重新建的没意思。街边的商户真势利，不买东西态度180度转变，超虚伪的，骗子也多。。,,古城,1941,negative,0.9985471367835999,3
